lesson	sent_id	sound_file	sent	trans
lesson14b	14b_07	sound/14b_07.mov	アメリカからの外来語なしに日本語が話せなくなってきたほどである。	This influence is so powerful that, without words imported from America, one cannot speak Japanese anymore.
lesson14b	14b_08	sound/14b_08.mov	確かに、人間の知識やそれが生み出す技術によって範囲や度合こそ違うだろうが、ソトからの影響の基にウチを作り上げていくというのは人間の普遍性、少なくとも、日本人の習性のように思われる。	While the extent and scope may be different due to human knowledge and accompanying technology, using the "outside" as a basis for creating the "inside" of a country is a universal human characteristic, and at the very least it is a habit of the Japanese.
lesson14b	14b_09	sound/14b_09.mov	しかし、科学技術の発展で地球がこれほど小さくなってくると、何、あるいは誰をソトと呼びウチとするか判断がつかなくなってくる。	However, with the world shrinking this small because of technology, it is hard to decide who or what is "outside" and who or what is "inside."
lesson14b	14b_10	sound/14b_10.mov	そもそも国や国境そのものに対して疑問を抱く人々も出てきている。	We are even starting to see people who have concerns with the very concepts of countries and borders in the first place.
lesson14b	14b_11	sound/14b_11.mov	過ぎ去った２０世紀には、この人間が線を引く国境のために多くの命が犠牲になった。	In the now-departed 20th century, because of these borders, these man-made lines, many people lost their lives.
lesson14b	14b_12	sound/14b_12.mov	第一次、第二次世界大戦という世界が巻き込まれた大戦争、朝鮮、ベトナム、湾岸戦争等の戦争続きで、世界の戦国時代とも言うべき百年だった。	World War I and World War II:  the great wars that enveloped the entire world, the Korean War, the Vietnam War, and the Gulf War - this has been a hundred-year period that would well be named the world's period of warring states.
lesson14b	14b_13	sound/14b_13.mov	２１世紀に入り、コンピュータのＹ２Ｋ問題が無事に終了したかと思うと、前代未聞の米国同時多発テロが勃発し、アフガン戦争の開始。	And in the 21st century, just as we thought we had overcome Y2K, an unheard of outbreak of terrorism hit America and started the Afghanistan War.
lesson14b	14b_14	sound/14b_14.mov	これからも内乱、紛争、戦争は絶えないような気がする。	It seems that we will not be able to eliminate conflicts, civil disturbances, and war in the near future.
lesson14b	14b_15	sound/14b_15.mov	時代、場所、スケールこそ違うが、長明の言ったごとく、「よどみに浮かぶうたかたはかつ消え、かつ結びて」いくようだ。	Just as Kamo no Chōmei wrote, "the bubbles in quiet pools disappear and form," even though the time, place, and scale may be different.
lesson14b	14b_16	sound/14b_16.mov	新しい千年の始まりは、日本人だけでなく、人類が通らなくてはならない転換期だと言われている。	The new millennium has started, and it is said to be a period of change not only for the Japanese but all people.
lesson14b	14b_17	sound/14b_17.mov	これは、１６世紀にコペルニクスがそれまでの天動説を正し、地動説を唱えたように、自国中心ではなく、世界中心の世界観に変わらなくてはいけないということである。	As in the sixteenth century, when Copernicus corrected the theory that the sun revolved around the earth with his theory that the earth revolves around the sun, we must change from a country-centered view of the world to a world-centered view of the world.
lesson14b	14b_18	sound/14b_18.mov	つまり、従来のウチからソトを学ぶのではなく、ソトが中心で、ウチは単なるその一部であるということを知ることである。	In other words, we must focus on the "outside" and realize that the "inside" is but one of it's parts.
lesson14b	14b_19	sound/14b_19.mov	イギリスのバラクラフ教授という著名な歴史学者が発表したことだが、現代は「グローバル・スィビリゼーション（全地球文明）」の時代になったとしている。	A famous British historian, Professor Baraclaugh,         said that now is a period of "global civilization (world-wide global civilization)."
lesson14b	14b_20	sound/14b_20.mov	しかし、いかにグローバルな世の中になっても、健全なナショナリズムや愛国心を捨てろとは言えないだろう。	But, no matter how global this world becomes, people cannot just be told to abandon a healthy nationalism and patriotism.
lesson14b	14b_21	sound/14b_21.mov	人間の生活で自分の生まれた郷土や伝統を忘れないのと同じように、生まれた国土やその歴史は無視することができないどころか、それから学ぶべきである。	Just like the town of our birth and its traditions cannot be forgotten easily in life, we cannot simply ignore our home country, rather, quite to the contrary, we must learn from it.
lesson14b	14b_22	sound/14b_22.mov	論語の中に、「温故知新」ということばがあるが、過去から学び、ますます小さくなっていく将来の世界で、人間がどのような営みをすべきか知る必要があると思う。	As a teaching says in the Analects of Confucius, "look to the past         for the future," we must learn from history to know what endeavors we         humans should undertake in the future in this increasingly smaller world.
lesson14b	14b_23	sound/14b_23.mov	このような時代に生きる人達は、どのような世界を作り、どのような歴史をこれから記していくのだろうか。	I look forward to the future to see what sort of world and history the people who live in this time will create.
